Admin2;Province_State;Country_Region;Last_Update;Lat;Long_;Confirmed;Deaths;Recovered;Active;Combined_Key;Incidence_Rate;Case-Fatality_Ratio;ID
Emmet;Iowa;US;26/07/2020 04:35;43.37782951;-94.67858943;139;1;0;138;Emmet, Iowa, US;1509.556907;0.71942446;
Emmet;Michigan;US;26/07/2020 04:35;45.52625509;-84.89083249;51;2;0;49;Emmet, Michigan, US;152.6260661;3.921568627;
Emmons;North Dakota;US;26/07/2020 04:35;46.28398398;-100.2389766;12;1;0;11;Emmons, North Dakota, US;370.2560938;8.333333333;
Emporia;Virginia;US;26/07/2020 04:35;36.69455571;-77.53406129;156;15;0;141;Emporia, Virginia, US;2918.069585;9.615384615;
Erath;Texas;US;26/07/2020 04:35;32.23602653;-98.21773417;371;4;0;367;Erath, Texas, US;868.8931566;1.078167116;
Erie;New York;US;26/07/2020 04:35;42.76249024;-78.73063652;8282;663;0;7619;Erie, New York, US;901.4892751;8.005312726;
Erie;Ohio;US;26/07/2020 04:35;41.36796058;-82.62904521;428;23;0;405;Erie, Ohio, US;576.3067891;5.373831776;
Erie;Pennsylvania;US;26/07/2020 04:35;41.99253829;-80.03301954;847;15;0;832;Erie, Pennsylvania, US;314.0200498;1.770956316;
Escambia;Alabama;US;26/07/2020 04:35;31.1256789;-87.15918694;810;15;0;795;Escambia, Alabama, US;2211.12112;1.851851852;
Escambia;Florida;US;26/07/2020 04:35;30.67652764;-87.37284571;6854;76;0;6778;Escambia, Florida, US;2153.206248;1.108841552;
Esmeralda;Nevada;US;26/07/2020 04:35;37.78436681;-117.6319999;0;0;0;0;Esmeralda, Nevada, US;0;;
Essex;Massachusetts;US;26/07/2020 04:35;42.6687626;-70.94687179;16915;1162;0;15753;Essex, Massachusetts, US;2143.760598;6.869642329;
Essex;New Jersey;US;26/07/2020 04:35;40.78681335;-74.24657979;19263;2101;0;17162;Essex, New Jersey, US;2410.964048;10.90692;
Essex;New York;US;26/07/2020 04:35;44.11630765;-73.77297842;54;0;0;54;Essex, New York, US;146.400976;0;
Essex;Vermont;US;26/07/2020 04:35;44.72736416;-71.73579864;4;0;0;4;Essex, Vermont, US;64.90345611;0;
Essex;Virginia;US;26/07/2020 04:35;37.93357639;-76.94230311;73;1;0;72;Essex, Virginia, US;666.4840683;1.369863014;
Estill;Kentucky;US;26/07/2020 04:35;37.69241417;-83.95956369;10;0;0;10;Estill, Kentucky, US;70.89181908;0;
Etowah;Alabama;US;26/07/2020 04:35;34.04567266;-86.04051873;1615;16;0;1599;Etowah, Alabama, US;1579.184105;0.990712074;
Eureka;Nevada;US;26/07/2020 04:35;39.98100864;-116.2683204;2;0;0;2;Eureka, Nevada, US;98.57072449;0;
Evangeline;Louisiana;US;26/07/2020 04:35;30.72985248;-92.39915924;608;2;0;606;Evangeline, Louisiana, US;1820.631831;0.328947368;
Evans;Georgia;US;26/07/2020 04:35;32.15328841;-81.8870105;150;1;0;149;Evans, Georgia, US;1407.921907;0.666666667;
Fairbanks North Star;Alaska;US;26/07/2020 04:35;64.80726247;-146.5692662;358;4;0;354;Fairbanks North Star, Alaska, US;369.6475957;1.117318436;
Fairfax;Virginia;US;26/07/2020 04:35;38.83677558;-77.27565836;15265;515;0;14750;Fairfax, Virginia, US;1330.246128;3.373730757;
Fairfax City;Virginia;US;26/07/2020 04:35;38.85157547;-77.2977964;74;7;0;67;Fairfax City, Virginia, US;308.0894292;9.459459459;
Fairfield;Connecticut;US;26/07/2020 04:35;41.26809896;-73.3881171;17421;1402;0;16019;Fairfield, Connecticut, US;1846.751727;8.047758452;
Fairfield;Ohio;US;26/07/2020 04:35;39.75107189;-82.63088163;1048;18;0;1030;Fairfield, Ohio, US;665.0843413;1.717557252;
Fairfield;South Carolina;US;26/07/2020 04:35;34.39287073;-81.1195624;474;23;0;451;Fairfield, South Carolina, US;2121.090079;4.852320675;
Fajardo;Puerto Rico;US;26/07/2020 04:35;18.318373;-65.666866;154;0;0;154;Fajardo, Puerto Rico, US;416.2949747;0;
Fall River;South Dakota;US;26/07/2020 04:35;43.23929297;-103.5275691;14;0;0;14;Fall River, South Dakota, US;208.5505735;0;
Fallon;Montana;US;26/07/2020 04:35;46.33478338;-104.4183565;2;0;0;2;Fallon, Montana, US;70.27406887;0;
Falls;Texas;US;26/07/2020 04:35;31.25350609;-96.93630086;103;0;0;103;Falls, Texas, US;595.4789848;0;
Falls Church;Virginia;US;26/07/2020 04:35;38.88485255;-77.17560759;55;6;0;49;Falls Church, Virginia, US;376.2742013;10.90909091;
Fannin;Georgia;US;26/07/2020 04:35;34.86430205;-84.316964;229;2;0;227;Fannin, Georgia, US;874.4463113;0.873362445;
Fannin;Texas;US;26/07/2020 04:35;33.59564294;-96.10751083;186;8;0;178;Fannin, Texas, US;523.7371178;4.301075269;
Faribault;Minnesota;US;26/07/2020 04:35;43.67381499;-93.94787458;73;0;0;73;Faribault, Minnesota, US;534.6810225;0;
Faulk;South Dakota;US;26/07/2020 04:35;45.07082625;-99.14535601;26;1;0;25;Faulk, South Dakota, US;1130.92649;3.846153846;
Faulkner;Arkansas;US;26/07/2020 04:35;35.14719007;-92.33717519;1046;4;0;1042;Faulkner, Arkansas, US;830.1126128;0.382409178;
Fauquier;Virginia;US;26/07/2020 04:35;38.73564842;-77.80647472;557;8;0;549;Fauquier, Virginia, US;782.0617225;1.436265709;
Fayette;Alabama;US;26/07/2020 04:35;33.72076938;-87.73886638;134;5;0;129;Fayette, Alabama, US;821.9850325;3.731343284;
Fayette;Georgia;US;26/07/2020 04:35;33.41357794;-84.49089434;788;23;0;765;Fayette, Georgia, US;688.6847694;2.918781726;
Fayette;Illinois;US;26/07/2020 04:35;39.00072038;-89.02452658;41;3;0;38;Fayette, Illinois, US;192.1634796;7.317073171;
Fayette;Indiana;US;26/07/2020 04:35;39.63684962;-85.17797541;133;7;0;126;Fayette, Indiana, US;575.7077309;5.263157895;
Fayette;Iowa;US;26/07/2020 04:35;42.86271799;-91.8441231;72;0;0;72;Fayette, Iowa, US;366.4122137;0;
Fayette;Kentucky;US;26/07/2020 04:35;38.0368225;-84.45576892;2358;44;0;2314;Fayette, Kentucky, US;729.6875774;1.865988126;
Fayette;Ohio;US;26/07/2020 04:35;39.56021306;-83.4562016;66;0;0;66;Fayette, Ohio, US;231.375986;0;
Fayette;Pennsylvania;US;26/07/2020 04:35;39.92041012;-79.64291195;307;4;0;303;Fayette, Pennsylvania, US;237.4800811;1.302931596;
Fayette;Tennessee;US;26/07/2020 04:35;35.19615831;-89.41399032;519;8;0;511;Fayette, Tennessee, US;1261.76063;1.541425819;
Fayette;Texas;US;26/07/2020 04:35;29.87788372;-96.92076062;334;5;0;329;Fayette, Texas, US;1317.762172;1.497005988;
Fayette;West Virginia;US;26/07/2020 04:35;38.02974928;-81.08286634;112;5;0;107;Fayette, West Virginia, US;264.1135688;4.464285714;
Federal Correctional Institution (FCI);Michigan;US;26/07/2020 04:35;;;189;5;0;184;Federal Correctional Institution (FCI), Michigan, US;;2.645502646;
Fentress;Tennessee;US;26/07/2020 04:35;36.38128818;-84.92870012;49;0;0;49;Fentress, Tennessee, US;264.5359823;0;
Fergus;Montana;US;26/07/2020 04:35;47.26331584;-109.2245206;4;0;0;4;Fergus, Montana, US;36.19909502;0;
Ferry;Washington;US;26/07/2020 04:35;48.4711431;-118.5154041;7;0;0;7;Ferry, Washington, US;91.77920545;0;
Fillmore;Minnesota;US;26/07/2020 04:35;43.67394126;-92.08980382;53;0;0;53;Fillmore, Minnesota, US;251.5782978;0;
Fillmore;Nebraska;US;26/07/2020 04:35;40.52458567;-97.59646937;21;1;0;20;Fillmore, Nebraska, US;384.4745514;4.761904762;
Finney;Kansas;US;26/07/2020 04:35;38.04340344;-100.7381938;1672;10;0;1662;Finney, Kansas, US;4584.967231;0.598086124;
Fisher;Texas;US;26/07/2020 04:35;32.74281316;-100.4019302;23;1;0;22;Fisher, Texas, US;600.5221932;4.347826087;
Flagler;Florida;US;26/07/2020 04:35;29.45933576;-81.31508595;779;8;0;771;Flagler, Florida, US;676.9145211;1.026957638;
Flathead;Montana;US;26/07/2020 04:35;48.29575866;-114.0520569;174;2;0;172;Flathead, Montana, US;167.6203688;1.149425287;
Fleming;Kentucky;US;26/07/2020 04:35;38.36758311;-83.69657514;43;0;0;43;Fleming, Kentucky, US;294.9043275;0;
Florence;South Carolina;US;26/07/2020 04:35;34.02361754;-79.70189312;2430;79;0;2351;Florence, South Carolina, US;1757.138828;3.251028807;
Florence;Wisconsin;US;26/07/2020 04:35;45.84963535;-88.39804137;5;0;0;5;Florence, Wisconsin, US;116.4144354;0;
Florida;Puerto Rico;US;26/07/2020 04:35;18.373715;-66.560488;103;0;0;103;Florida, Puerto Rico, US;812.3028391;0;
Floyd;Georgia;US;26/07/2020 04:35;34.26268279;-85.21577392;1017;15;0;1002;Floyd, Georgia, US;1032.508274;1.474926254;
Floyd;Indiana;US;26/07/2020 04:35;38.32117957;-85.90385377;570;44;0;526;Floyd, Indiana, US;725.9112096;7.719298246;
Floyd;Iowa;US;26/07/2020 04:35;43.0600053;-92.78940097;95;2;0;93;Floyd, Iowa, US;607.3392149;2.105263158;
Floyd;Kentucky;US;26/07/2020 04:35;37.56213922;-82.74750924;74;1;0;73;Floyd, Kentucky, US;207.9294164;1.351351351;
Floyd;Texas;US;26/07/2020 04:35;34.07227468;-101.3031546;65;4;0;61;Floyd, Texas, US;1137.955182;6.153846154;
Floyd;Virginia;US;26/07/2020 04:35;36.9302126;-80.36738849;27;1;0;26;Floyd, Virginia, US;171.4394565;3.703703704;
Fluvanna;Virginia;US;26/07/2020 04:35;37.84157909;-78.27715475;157;8;0;149;Fluvanna, Virginia, US;575.7242391;5.095541401;
Foard;Texas;US;26/07/2020 04:35;33.97308618;-99.7767797;2;0;0;2;Foard, Texas, US;173.1601732;0;
Fond du Lac;Wisconsin;US;26/07/2020 04:35;43.75354908;-88.48885325;480;6;0;474;Fond du Lac, Wisconsin, US;464.2031663;1.25;
Ford;Illinois;US;26/07/2020 04:35;40.59706922;-88.22350769;36;1;0;35;Ford, Illinois, US;277.756346;2.777777778;
Ford;Kansas;US;26/07/2020 04:35;37.69200114;-99.88825298;1998;8;0;1990;Ford, Kansas, US;5943.067908;0.4004004;
Forest;Pennsylvania;US;26/07/2020 04:35;41.51095103;-79.23229292;7;0;0;7;Forest, Pennsylvania, US;96.59169311;0;
Forest;Wisconsin;US;26/07/2020 04:35;45.66678019;-88.77084892;57;4;0;53;Forest, Wisconsin, US;633.0519769;7.01754386;
Forrest;Mississippi;US;26/07/2020 04:35;31.18961454;-89.25832496;1373;46;0;1327;Forrest, Mississippi, US;1833.18424;3.350327749;
Forsyth;Georgia;US;26/07/2020 04:35;34.22604035;-84.1231513;1597;16;0;1581;Forsyth, Georgia, US;653.8329266;1.001878522;
Forsyth;North Carolina;US;26/07/2020 04:35;36.12859861;-80.25459052;4515;41;0;4474;Forsyth, North Carolina, US;1181.025125;0.908084164;
Fort Bend;Texas;US;26/07/2020 04:35;29.52704478;-95.77219463;6530;90;0;6440;Fort Bend, Texas, US;804.4963089;1.378254211;
Foster;North Dakota;US;26/07/2020 04:35;47.4571084;-98.88279923;9;0;0;9;Foster, North Dakota, US;280.3738318;0;
Fountain;Indiana;US;26/07/2020 04:35;40.12361933;-87.24217689;53;2;0;51;Fountain, Indiana, US;324.2383458;3.773584906;
Franklin;Alabama;US;26/07/2020 04:35;34.44235334;-87.84289505;1075;17;0;1058;Franklin, Alabama, US;3427.715069;1.581395349;
Franklin;Arkansas;US;26/07/2020 04:35;35.51202821;-93.89299569;66;1;0;65;Franklin, Arkansas, US;372.5656224;1.515151515;
Franklin;Florida;US;26/07/2020 04:35;29.83791238;-84.82731662;85;1;0;84;Franklin, Florida, US;701.0309278;1.176470588;
Franklin;Georgia;US;26/07/2020 04:35;34.37525597;-83.23159927;321;3;0;318;Franklin, Georgia, US;1374.791212;0.934579439;
Franklin;Idaho;US;26/07/2020 04:35;42.18332217;-111.8149666;38;0;0;38;Franklin, Idaho, US;273.8541366;0;
Franklin;Illinois;US;26/07/2020 04:35;37.99189086;-88.92567818;91;0;0;91;Franklin, Illinois, US;236.5541085;0;
Franklin;Indiana;US;26/07/2020 04:35;39.4142482;-85.06062647;170;8;0;162;Franklin, Indiana, US;746.9900694;4.705882353;
Franklin;Iowa;US;26/07/2020 04:35;42.73270384;-93.26256925;167;3;0;164;Franklin, Iowa, US;1658.391261;1.796407186;
Franklin;Kansas;US;26/07/2020 04:35;38.56443815;-95.28644341;128;1;0;127;Franklin, Kansas, US;501.0961478;0.78125;
Franklin;Kentucky;US;26/07/2020 04:35;38.2379395;-84.87962551;211;5;0;206;Franklin, Kentucky, US;413.7985135;2.369668246;
Franklin;Louisiana;US;26/07/2020 04:35;32.13675181;-91.67589857;681;16;0;665;Franklin, Louisiana, US;3402.448164;2.34948605;
Franklin;Maine;US;26/07/2020 04:35;44.97330019;-70.44381045;45;1;0;44;Franklin, Maine, US;149.0115567;2.222222222;
Franklin;Massachusetts;US;26/07/2020 04:35;42.58119713;-72.58602547;393;59;0;334;Franklin, Massachusetts, US;559.9886007;15.01272265;
Franklin;Mississippi;US;26/07/2020 04:35;31.47786634;-90.89672989;83;2;0;81;Franklin, Mississippi, US;1076.105277;2.409638554;
Franklin;Missouri;US;26/07/2020 04:35;38.41127108;-91.07522826;443;18;0;425;Franklin, Missouri, US;426.0967422;4.063205418;
Franklin;Nebraska;US;26/07/2020 04:35;40.17636348;-98.95299073;8;0;0;8;Franklin, Nebraska, US;268.5464921;0;
Franklin;New York;US;26/07/2020 04:35;44.59040891;-74.29926032;42;0;0;42;Franklin, New York, US;83.96305626;0;
Franklin;North Carolina;US;26/07/2020 04:35;36.081519;-78.28708884;682;25;0;657;Franklin, North Carolina, US;978.6898185;3.66568915;
Franklin;Ohio;US;26/07/2020 04:35;39.96995815;-83.01115755;15548;487;0;15061;Franklin, Ohio, US;1180.780646;3.132235657;
Franklin;Pennsylvania;US;26/07/2020 04:35;39.92956518;-77.72157791;1186;46;0;1140;Franklin, Pennsylvania, US;765.0280274;3.878583474;
Franklin;Tennessee;US;26/07/2020 04:35;35.15634626;-86.09201039;188;3;0;185;Franklin, Tennessee, US;445.4131918;1.595744681;
Franklin;Texas;US;26/07/2020 04:35;33.17653242;-95.21917243;78;1;0;77;Franklin, Texas, US;727.2727273;1.282051282;
Franklin;Vermont;US;26/07/2020 04:35;44.85627605;-72.91249563;114;6;0;108;Franklin, Vermont, US;230.7598883;5.263157895;
Franklin;Virginia;US;26/07/2020 04:35;36.99536167;-79.88023649;138;1;0;137;Franklin, Virginia, US;246.2438885;0.724637681;
Franklin;Washington;US;26/07/2020 04:35;46.53351425;-118.9018212;2992;44;0;2948;Franklin, Washington, US;3142.13102;1.470588235;
Franklin City;Virginia;US;26/07/2020 04:35;36.6831435;-76.93859681;103;4;0;99;Franklin City, Virginia, US;1292.832936;3.883495146;
Frederick;Maryland;US;26/07/2020 04:35;39.47296601;-77.39999394;2870;120;0;2750;Frederick, Maryland, US;1105.77275;4.181184669;
Frederick;Virginia;US;26/07/2020 04:35;39.20172582;-78.25974949;634;7;0;627;Frederick, Virginia, US;709.8630658;1.104100946;
Fredericksburg;Virginia;US;26/07/2020 04:35;38.2977863;-77.4922454;318;2;0;316;Fredericksburg, Virginia, US;1095.192175;0.628930818;
Freeborn;Minnesota;US;26/07/2020 04:35;43.67385583;-93.34884422;336;1;0;335;Freeborn, Minnesota, US;1109.606684;0.297619048;
Freestone;Texas;US;26/07/2020 04:35;31.70422788;-96.15072516;128;0;0;128;Freestone, Texas, US;649.1859816;0;
Fremont;Colorado;US;26/07/2020 04:35;38.47362326;-105.4399667;87;0;0;87;Fremont, Colorado, US;181.8599887;0;
Fremont;Idaho;US;26/07/2020 04:35;44.22800938;-111.4809943;36;0;0;36;Fremont, Idaho, US;274.8301397;0;
Fremont;Iowa;US;26/07/2020 04:35;40.7454272;-95.60129045;23;0;0;23;Fremont, Iowa, US;330.4597701;0;
Fremont;Wyoming;US;26/07/2020 04:35;43.04183996;-108.6296893;448;0;0;448;Fremont, Wyoming, US;1141.08148;0;
Fresno;California;US;26/07/2020 04:35;36.75733899;-119.6466953;12564;112;0;12452;Fresno, California, US;1257.53052;0.891435848;CA
Frio;Texas;US;26/07/2020 04:35;28.86751206;-99.10804207;425;2;0;423;Frio, Texas, US;2092.977445;0.470588235;
Frontier;Nebraska;US;26/07/2020 04:35;40.52993007;-100.3924658;3;0;0;3;Frontier, Nebraska, US;114.1987057;0;
Fulton;Arkansas;US;26/07/2020 04:35;36.38177105;-91.81729127;23;0;0;23;Fulton, Arkansas, US;184.3391841;0;
Fulton;Georgia;US;26/07/2020 04:35;33.79216944;-84.46319413;15649;372;0;15277;Fulton, Georgia, US;1470.857767;2.3771487;
Fulton;Illinois;US;26/07/2020 04:35;40.47289135;-90.20862357;23;0;0;23;Fulton, Illinois, US;66.97728596;0;
Fulton;Indiana;US;26/07/2020 04:35;41.0469907;-86.26252745;108;1;0;107;Fulton, Indiana, US;540.7029138;0.925925926;
Fulton;Kentucky;US;26/07/2020 04:35;36.55238827;-89.20140068;39;1;0;38;Fulton, Kentucky, US;653.3757748;2.564102564;
Fulton;New York;US;26/07/2020 04:35;43.11363907;-74.41798804;270;24;0;246;Fulton, New York, US;505.7789933;8.888888889;
Fulton;Ohio;US;26/07/2020 04:35;41.60213491;-84.12571393;113;0;0;113;Fulton, Ohio, US;268.2428904;0;
Fulton;Pennsylvania;US;26/07/2020 04:35;39.92913544;-78.11163677;21;2;0;19;Fulton, Pennsylvania, US;144.5285616;9.523809524;
Furnas;Nebraska;US;26/07/2020 04:35;40.17642064;-99.91247454;12;1;0;11;Furnas, Nebraska, US;256.6295979;8.333333333;
Gadsden;Florida;US;26/07/2020 04:35;30.57796289;-84.61915825;1142;13;0;1129;Gadsden, Florida, US;2501.09505;1.138353765;
Gage;Nebraska;US;26/07/2020 04:35;40.26186809;-96.68946704;74;4;0;70;Gage, Nebraska, US;343.9780598;5.405405405;
Gaines;Texas;US;26/07/2020 04:35;32.74055318;-102.6353295;86;0;0;86;Gaines, Texas, US;400.1488926;0;
Galax;Virginia;US;26/07/2020 04:35;36.66601852;-80.91703124;317;16;0;301;Galax, Virginia, US;4994.485584;5.047318612;
Gallatin;Illinois;US;26/07/2020 04:35;37.76430935;-88.22953869;32;0;0;32;Gallatin, Illinois, US;662.8003314;0;
Gallatin;Kentucky;US;26/07/2020 04:35;38.75398691;-84.8558382;77;8;0;69;Gallatin, Kentucky, US;868.1925809;10.38961039;
Gallatin;Montana;US;26/07/2020 04:35;45.54486106;-111.1692571;760;1;0;759;Gallatin, Montana, US;664.1382806;0.131578947;
Gallia;Ohio;US;26/07/2020 04:35;38.82708533;-82.31647569;41;1;0;40;Gallia, Ohio, US;137.1329186;2.43902439;
Galveston;Texas;US;26/07/2020 04:35;29.40167322;-94.90469073;8046;68;0;7978;Galveston, Texas, US;2351.675781;0.845140442;
Garden;Nebraska;US;26/07/2020 04:35;41.61703149;-102.3313973;4;0;0;4;Garden, Nebraska, US;217.7463255;0;
Garfield;Colorado;US;26/07/2020 04:35;39.59921777;-107.902708;612;4;0;608;Garfield, Colorado, US;1018.964053;0.653594771;
Garfield;Montana;US;26/07/2020 04:35;47.27545948;-107.0002351;12;0;0;12;Garfield, Montana, US;953.8950715;0;
Garfield;Nebraska;US;26/07/2020 04:35;41.91428955;-98.99111827;3;0;0;3;Garfield, Nebraska, US;152.3616049;0;
Garfield;Oklahoma;US;26/07/2020 04:35;36.3791334;-97.78265517;227;3;0;224;Garfield, Oklahoma, US;371.7898323;1.321585903;
Garfield;Washington;US;26/07/2020 04:35;46.43197502;-117.5454032;2;0;0;2;Garfield, Washington, US;89.88764045;0;
Garland;Arkansas;US;26/07/2020 04:35;34.57692074;-93.14921604;642;5;0;637;Garland, Arkansas, US;645.9662327;0.778816199;
Garrard;Kentucky;US;26/07/2020 04:35;37.6388668;-84.53289319;56;0;0;56;Garrard, Kentucky, US;316.9930941;0;
Garrett;Maryland;US;26/07/2020 04:35;39.52786077;-79.27355126;42;0;0;42;Garrett, Maryland, US;144.7577032;0;
Garvin;Oklahoma;US;26/07/2020 04:35;34.70418038;-97.30811132;172;4;0;168;Garvin, Oklahoma, US;620.6921439;2.325581395;
Garza;Texas;US;26/07/2020 04:35;33.17969345;-101.2984114;94;2;0;92;Garza, Texas, US;1509.070477;2.127659574;
Gasconade;Missouri;US;26/07/2020 04:35;38.43947277;-91.50847147;13;0;0;13;Gasconade, Missouri, US;88.39929281;0;
Gaston;North Carolina;US;26/07/2020 04:35;35.29373559;-81.17477045;2635;24;0;2611;Gaston, North Carolina, US;1173.56778;0.910815939;
Gates;North Carolina;US;26/07/2020 04:35;36.44667547;-76.69749701;36;2;0;34;Gates, North Carolina, US;311.3648158;5.555555556;
Geary;Kansas;US;26/07/2020 04:35;38.99871131;-96.7577178;113;1;0;112;Geary, Kansas, US;356.8045469;0.884955752;
Geauga;Ohio;US;26/07/2020 04:35;41.49952319;-81.17935342;498;43;0;455;Geauga, Ohio, US;531.7728967;8.634538153;
Gem;Idaho;US;26/07/2020 04:35;44.06482372;-116.398376;117;0;0;117;Gem, Idaho, US;645.9805654;0;
Genesee;Michigan;US;26/07/2020 04:35;43.02244215;-83.70589709;3268;294;0;2974;Genesee, Michigan, US;805.297021;8.996328029;
Genesee;New York;US;26/07/2020 04:35;43.0022601;-78.19135193;261;5;0;256;Genesee, New York, US;455.6564246;1.915708812;
Geneva;Alabama;US;26/07/2020 04:35;31.09389027;-85.83572839;183;0;0;183;Geneva, Alabama, US;696.5855887;0;
Gentry;Missouri;US;26/07/2020 04:35;40.21097916;-94.40944419;73;9;0;64;Gentry, Missouri, US;1110.942018;12.32876712;
George;Mississippi;US;26/07/2020 04:35;30.86259065;-88.64436789;233;5;0;228;George, Mississippi, US;951.0204082;2.145922747;
Georgetown;South Carolina;US;26/07/2020 04:35;33.43443342;-79.33202141;1090;16;0;1074;Georgetown, South Carolina, US;1738.991704;1.467889908;
Gibson;Indiana;US;26/07/2020 04:35;38.30393723;-87.58054938;178;2;0;176;Gibson, Indiana, US;528.8332987;1.123595506;
Gibson;Tennessee;US;26/07/2020 04:35;35.99438059;-88.93358327;379;1;0;378;Gibson, Tennessee, US;771.3756538;0.263852243;
Gila;Arizona;US;26/07/2020 04:35;33.80190085;-110.8132779;686;21;0;665;Gila, Arizona, US;1269.947055;3.06122449;
Gilchrist;Florida;US;26/07/2020 04:35;29.72856978;-82.79880657;303;0;0;303;Gilchrist, Florida, US;1630.610268;0;
Giles;Tennessee;US;26/07/2020 04:35;35.20222469;-87.03992678;256;5;0;251;Giles, Tennessee, US;868.8569101;1.953125;
Giles;Virginia;US;26/07/2020 04:35;37.31234791;-80.70636931;18;0;0;18;Giles, Virginia, US;107.6555024;0;
Gillespie;Texas;US;26/07/2020 04:35;30.31824095;-98.94676915;156;0;0;156;Gillespie, Texas, US;578.0346821;0;
Gilliam;Oregon;US;26/07/2020 04:35;45.37160076;-120.2048869;3;0;0;3;Gilliam, Oregon, US;156.9037657;0;
Gilmer;Georgia;US;26/07/2020 04:35;34.69316688;-84.45802506;421;3;0;418;Gilmer, Georgia, US;1342.089324;0.712589074;
Gilmer;West Virginia;US;26/07/2020 04:35;38.9251277;-80.85952723;14;0;0;14;Gilmer, West Virginia, US;178.9594785;0;
Gilpin;Colorado;US;26/07/2020 04:35;39.85646523;-105.5252597;13;0;0;13;Gilpin, Colorado, US;208.2332212;0;
Glacier;Montana;US;26/07/2020 04:35;48.70513576;-112.9934235;51;1;0;50;Glacier, Montana, US;370.8281829;1.960784314;
Glades;Florida;US;26/07/2020 04:35;26.95635849;-81.18996211;384;3;0;381;Glades, Florida, US;2780.392441;0.78125;
Gladwin;Michigan;US;26/07/2020 04:35;43.98901072;-84.38774817;31;2;0;29;Gladwin, Michigan, US;121.812252;6.451612903;
Glascock;Georgia;US;26/07/2020 04:35;33.22879932;-82.61297636;19;0;0;19;Glascock, Georgia, US;639.5153147;0;
Glasscock;Texas;US;26/07/2020 04:35;31.86942909;-101.5207776;6;0;0;6;Glasscock, Texas, US;425.8339248;0;
Glenn;California;US;26/07/2020 04:35;39.59875897;-122.3938452;265;1;0;264;Glenn, California, US;933.3286373;0.377358491;CA
Gloucester;New Jersey;US;26/07/2020 04:35;39.71581067;-75.13995546;2945;203;0;2742;Gloucester, New Jersey, US;1009.820461;6.893039049;
Gloucester;Virginia;US;26/07/2020 04:35;37.40809042;-76.53524337;123;1;0;122;Gloucester, Virginia, US;329.3349041;0.81300813;
Glynn;Georgia;US;26/07/2020 04:35;31.23279254;-81.53811412;2083;19;0;2064;Glynn, Georgia, US;2442.198565;0.912145943;
Gogebic;Michigan;US;26/07/2020 04:35;46.40862701;-89.69377193;54;1;0;53;Gogebic, Michigan, US;386.4042934;1.851851852;
Golden Valley;Montana;US;26/07/2020 04:35;46.3816474;-109.1768522;3;0;0;3;Golden Valley, Montana, US;365.408039;0;
